REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"RE1","S106","MINSOL_A",1,2044,84.3390486452303
"RE1","S106","MINSOL_A",1,2045,84.3390486452303
"RE1","S106","MINSOL_A",1,2046,83.844700346889
"RE1","S106","MINSOL_A",1,2047,82.0488785654847
"RE1","S106","MINSOL_A",1,2048,72.3481515606022
"RE1","S106","MINSOL_A",1,2049,74.5316627702213
"RE1","S106","MINSOL_A",1,2050,74.5316627702213
"RE1","S106","PWRSOL_A",1,2015,0.234028655747712
"RE1","S106","PWRSOL_A",1,2016,0.234028655747712
"RE1","S106","PWRSOL_A",1,2017,0.234028655747712
"RE1","S106","PWRSOL_A",1,2018,0.234028655747712
"RE1","S106","PWRSOL_A",1,2019,0.234028655747712
"RE1","S106","PWRSOL_A",1,2020,0.234028655747712
"RE1","S106","PWRSOL_A",1,2021,0.234028655747712
"RE1","S106","PWRSOL_A",1,2022,0.690153161851354
"RE1","S106","PWRSOL_A",1,2023,2.34711916303207
"RE1","S106","PWRSOL_A",1,2024,5.70369711723959
"RE1","S106","PWRSOL_A",1,2025,9.28309194455727
"RE1","S106","PWRSOL_A",1,2026,9.28309194455727
"RE1","S106","PWRSOL_A",1,2027,11.6574825659098
"RE1","S106","PWRSOL_A",1,2028,14.2185333195484
"RE1","S106","PWRSOL_A",1,2029,15.1710525517113
"RE1","S106","PWRSOL_A",1,2030,16.806735448714
"RE1","S106","PWRSOL_A",1,2031,18.8435952708004
"RE1","S106","PWRSOL_A",1,2032,19.825572832018
"RE1","S106","PWRSOL_A",1,2033,20.8809389436915
"RE1","S106","PWRSOL_A",1,2034,22.0145681999304
"RE1","S106","PWRSOL_A",1,2035,23.6281168969157
"RE1","S106","PWRSOL_A",1,2036,25.0916079930884
"RE1","S106","PWRSOL_A",1,2037,28.4960991736849
"RE1","S106","PWRSOL_A",1,2038,30.6936323102078
"RE1","S106","PWRSOL_A",1,2039,35.0844756257281
"RE1","S106","PWRSOL_A",1,2040,43.6455459315792
"RE1","S106","PWRSOL_A",1,2041,46.4191327045745
"RE1","S106","PWRSOL_A",1,2042,53.9046824367979
"RE1","S106","PWRSOL_A",1,2043,68.8176190163833
"RE1","S106","PWRSOL_A",1,2044,77.8178200220941
"RE1","S106","PWRSOL_A",1,2045,77.8178200220941
"RE1","S106","PWRSOL_A",1,2046,77.3616955159904
"RE1","S106","PWRSOL_A",1,2047,75.7047295148097
"RE1","S106","PWRSOL_A",1,2048,72.3481515606022
"RE1","S106","PWRSOL_A",1,2049,68.7687567332845
"RE1","S106","PWRSOL_A",1,2050,68.7687567332845
"RE1","S107","MINCOA_A",1,2024,3.63000193988594
"RE1","S107","MINCOA_A",1,2025,10.0992173179094
"RE1","S107","MINCOA_A",1,2027,0.335266088677014
"RE1","S107","MINCOA_A",1,2028,3.92759336178192
"RE1","S107","MINCOA_A",1,2029,4.44423073254102
"RE1","S107","MINCOA_A",1,2030,4.99482701355491
"RE1","S107","MINCOA_A",1,2031,10.0992173179094
"RE1","S107","MINCOA_A",1,2032,10.0992173179094
"RE1","S107","MINCOA_A",1,2033,10.0992173179094
"RE1","S107","MINCOA_A",1,2034,10.0992173179094
"RE1","S107","MINCOA_A",1,2035,10.0992173179094
"RE1","S107","MINCOA_A",1,2036,10.0992173179094
"RE1","S107","MINCOA_A",1,2037,10.0992173179094
"RE1","S107","MINCOA_A",1,2038,10.0992173179094
"RE1","S107","MINCOA_A",1,2039,10.0992173179094
"RE1","S107","MINCOA_A",1,2040,10.0992173179094
"RE1","S107","MINCOA_A",1,2041,10.0992173179094
"RE1","S107","MINCOA_A",1,2042,27.6993357329629
"RE1","S107","MINCOA_A",1,2043,27.6993357329629
"RE1","S107","MINCOA_A",1,2044,27.6993357329629
"RE1","S107","MINCOA_A",1,2045,27.6993357329629
"RE1","S107","MINCOA_A",1,2046,27.6993357329629
"RE1","S107","MINCOA_A",1,2047,27.6993357329629
"RE1","S107","MINCOA_A",1,2048,27.6993357329629
"RE1","S107","MINCOA_A",1,2049,27.6993357329629
"RE1","S107","MINCOA_A",1,2050,27.6993357329629
"RE1","S107","MINNGS_A",1,2025,1.14610261855831
"RE1","S107","MINNGS_A",1,2037,2.28181286627223
"RE1","S107","MINNGS_A",1,2038,3.11706711960734
"RE1","S107","MINNGS_A",1,2039,4.01323927588167
"RE1","S107","MINNGS_A",1,2040,10.9094540332145
"RE1","S107","MINNGS_A",1,2041,13.5133780382926
"RE1","S107","MINNGS_A",1,2042,26.7125855306008
"RE1","S107","MINNGS_A",1,2043,55.6666660091619
"RE1","S107","MINNGS_A",1,2044,85.5554734599868
"RE1","S107","MINNGS_A",1,2045,114.077675318633
"RE1","S107","MINNGS_A",1,2046,145.049813635057
"RE1","S107","MINNGS_A",1,2047,177.047046725711
"RE1","S107","MINNGS_A",1,2048,208.463240599163
"RE1","S107","MINNGS_A",1,2049,246.175523610472
"RE1","S107","MINNGS_A",1,2050,296.727480006549
"RE1","S107","PWRCOA_A",1,2024,1.34444516292072
"RE1","S107","PWRCOA_A",1,2025,3.74045085848497
"RE1","S107","PWRCOA_A",1,2027,0.124172625435931
"RE1","S107","PWRCOA_A",1,2028,1.45466420806738
"RE1","S107","PWRCOA_A",1,2029,1.6460113824226
"RE1","S107","PWRCOA_A",1,2030,1.84993593094626
"RE1","S107","PWRCOA_A",1,2031,3.74045085848497
"RE1","S107","PWRCOA_A",1,2032,3.74045085848497
"RE1","S107","PWRCOA_A",1,2033,3.74045085848497
"RE1","S107","PWRCOA_A",1,2034,3.74045085848497
"RE1","S107","PWRCOA_A",1,2035,3.74045085848497
"RE1","S107","PWRCOA_A",1,2036,3.74045085848497
"RE1","S107","PWRCOA_A",1,2037,3.74045085848497
"RE1","S107","PWRCOA_A",1,2038,3.74045085848497
"RE1","S107","PWRCOA_A",1,2039,3.74045085848497
"RE1","S107","PWRCOA_A",1,2040,3.74045085848497
"RE1","S107","PWRCOA_A",1,2041,3.74045085848497
"RE1","S107","PWRCOA_A",1,2042,10.2590132344307
"RE1","S107","PWRCOA_A",1,2043,10.2590132344307
"RE1","S107","PWRCOA_A",1,2044,10.2590132344307
"RE1","S107","PWRCOA_A",1,2045,10.2590132344307
"RE1","S107","PWRCOA_A",1,2046,10.2590132344307
"RE1","S107","PWRCOA_A",1,2047,10.2590132344307
"RE1","S107","PWRCOA_A",1,2048,10.2590132344307
"RE1","S107","PWRCOA_A",1,2049,10.2590132344307
"RE1","S107","PWRCOA_A",1,2050,10.2590132344307
"RE1","S107","PWRNGS001_A",1,2025,0.551010874306881
"RE1","S107","PWRNGS001_A",1,2037,1.09702541647703
"RE1","S107","PWRNGS001_A",1,2038,1.49858996134968
"RE1","S107","PWRNGS001_A",1,2039,1.92944195955849
"RE1","S107","PWRNGS001_A",1,2040,5.24492982366082
"RE1","S107","PWRNGS001_A",1,2041,5.34291400245838
"RE1","S107","PWRNGS001_A",1,2042,5.34291400245838
"RE1","S107","PWRNGS001_A",1,2043,16.123358529124
"RE1","S107","PWRNGS001_A",1,2044,29.8933238173
"RE1","S107","PWRNGS001_A",1,2045,44.0379663535973
"RE1","S107","PWRNGS001_A",1,2046,62.1667711061783
"RE1","S107","PWRNGS001_A",1,2047,77.5500562459157
"RE1","S107","PWRNGS001_A",1,2048,92.6539956081526
"RE1","S107","PWRNGS001_A",1,2049,100.784228671703
"RE1","S107","PWRNGS001_A",1,2050,100.784228671703
"RE1","S107","PWRNGS002_A",1,2041,0.720755829783527
"RE1","S107","PWRNGS002_A",1,2042,4.68448180344966
"RE1","S107","PWRNGS002_A",1,2043,6.64566975032549
"RE1","S107","PWRNGS002_A",1,2044,7.02022820420507
"RE1","S107","PWRNGS002_A",1,2045,6.7503619528981
"RE1","S107","PWRNGS002_A",1,2046,4.72760652678857
"RE1","S107","PWRNGS002_A",1,2047,4.72760652678857
"RE1","S107","PWRNGS002_A",1,2048,4.72760652678857
"RE1","S107","PWRNGS002_A",1,2049,10.9742726646636
"RE1","S107","PWRNGS002_A",1,2050,26.1550403511732
"RE1","S107","PWRTRN_A",1,2015,30.6995037504053
"RE1","S107","PWRTRN_A",1,2016,31.9942188382813
"RE1","S107","PWRTRN_A",1,2017,34.4629845296573
"RE1","S107","PWRTRN_A",1,2018,36.9200996466258
"RE1","S107","PWRTRN_A",1,2019,39.3655856202433
"RE1","S107","PWRTRN_A",1,2020,41.7994211427023
"RE1","S107","PWRTRN_A",1,2021,43.9593387870726
"RE1","S107","PWRTRN_A",1,2022,46.2686005344212
"RE1","S107","PWRTRN_A",1,2023,48.7349830437312
"RE1","S107","PWRTRN_A",1,2024,51.3669498655604
"RE1","S107","PWRTRN_A",1,2025,54.1736323130567
"RE1","S107","PWRTRN_A",1,2026,57.8133698166456
"RE1","S107","PWRTRN_A",1,2027,61.6943493869219
"RE1","S107","PWRTRN_A",1,2028,65.8318590427327
"RE1","S107","PWRTRN_A",1,2029,70.2420264220243
"RE1","S107","PWRTRN_A",1,2030,74.9420769702827
"RE1","S107","PWRTRN_A",1,2031,80.1314965148906
"RE1","S107","PWRTRN_A",1,2032,85.7125116865965
"RE1","S107","PWRTRN_A",1,2033,91.7106266268717
"RE1","S107","PWRTRN_A",1,2034,98.1535458218022
"RE1","S107","PWRTRN_A",1,2035,107.324060621545
"RE1","S107","PWRTRN_A",1,2036,115.365003894604
"RE1","S107","PWRTRN_A",1,2037,123.991563178416
"RE1","S107","PWRTRN_A",1,2038,133.246817991794
"RE1","S107","PWRTRN_A",1,2039,143.177089678357
"RE1","S107","PWRTRN_A",1,2040,153.832103313784
"RE1","S107","PWRTRN_A",1,2041,162.508293610681
"RE1","S107","PWRTRN_A",1,2042,171.671678935955
"RE1","S107","PWRTRN_A",1,2043,181.349451889026
"RE1","S107","PWRTRN_A",1,2044,191.570539132809
"RE1","S107","PWRTRN_A",1,2045,202.365176387171
"RE1","S107","PWRTRN_A",1,2046,213.995114787263
"RE1","S107","PWRTRN_A",1,2047,226.275477866418
"RE1","S107","PWRTRN_A",1,2048,239.242619782865
"RE1","S107","PWRTRN_A",1,2049,252.934904736603
"RE1","S107","PWRTRN_A",1,2050,267.392778723755
"RE1","S107","PWRDIST_A",1,2015,26.2388920943635
"RE1","S107","PWRDIST_A",1,2016,27.4079544666624
"RE1","S107","PWRDIST_A",1,2017,29.5904274640474
"RE1","S107","PWRDIST_A",1,2018,31.7728912621565
"RE1","S107","PWRDIST_A",1,2019,33.9553642595414
"RE1","S107","PWRDIST_A",1,2020,36.1378280668498
"RE1","S107","PWRDIST_A",1,2021,38.0930145468566
"RE1","S107","PWRDIST_A",1,2022,40.1869721029098
"RE1","S107","PWRDIST_A",1,2023,42.4274373443894
"RE1","S107","PWRDIST_A",1,2024,44.8228183818154
"RE1","S107","PWRDIST_A",1,2025,47.3821857103651
"RE1","S107","PWRDIST_A",1,2026,50.6838426064445
"RE1","S107","PWRDIST_A",1,2027,54.2129607969437
"RE1","S107","PWRDIST_A",1,2028,57.9846086864894
"RE1","S107","PWRDIST_A",1,2029,62.0147378469859
"RE1","S107","PWRDIST_A",1,2030,66.3204220975953
"RE1","S107","PWRDIST_A",1,2031,71.0700634278409
"RE1","S107","PWRDIST_A",1,2032,76.1888992769746
"RE1","S107","PWRDIST_A",1,2033,81.7021172622465
"RE1","S107","PWRDIST_A",1,2034,87.6370944837519
"RE1","S107","PWRDIST_A",1,2035,96.0394278492576
"RE1","S107","PWRDIST_A",1,2036,103.466371205923
"RE1","S107","PWRDIST_A",1,2037,111.453090497453
"RE1","S107","PWRDIST_A",1,2038,120.042178370986
"RE1","S107","PWRDIST_A",1,2039,129.279539212963
"RE1","S107","PWRDIST_A",1,2040,139.214573134646
"RE1","S107","PWRDIST_A",1,2041,147.399812798803
"RE1","S107","PWRDIST_A",1,2042,156.06516266905
"RE1","S107","PWRDIST_A",1,2043,165.238680536698
"RE1","S107","PWRDIST_A",1,2044,174.950264048227
"RE1","S107","PWRDIST_A",1,2045,185.231282734253
"RE1","S107","PWRDIST_A",1,2046,196.32579338281
"RE1","S107","PWRDIST_A",1,2047,208.069404934637
"RE1","S107","PWRDIST_A",1,2048,220.500110398954
"RE1","S107","PWRDIST_A",1,2049,233.658110611181
"RE1","S107","PWRDIST_A",1,2050,247.585906225699
"RE1","S107","MINBIO_A",1,2017,4.0586832
"RE1","S107","MINBIO_A",1,2018,4.0586832
"RE1","S107","MINBIO_A",1,2019,1.64306466957542
"RE1","S107","MINBIO_A",1,2020,1.68630824329752
"RE1","S107","MINBIO_A",1,2024,4.0586832
"RE1","S107","MINBIO_A",1,2025,4.0586832
"RE1","S107","MINBIO_A",1,2026,3.93223033517352
"RE1","S107","MINBIO_A",1,2027,4.0586832
"RE1","S107","MINBIO_A",1,2028,4.0586832
"RE1","S107","MINBIO_A",1,2029,4.0586832
"RE1","S107","MINBIO_A",1,2030,4.0586832
"RE1","S107","PWRBIO_A",1,2017,1.41912
"RE1","S107","PWRBIO_A",1,2018,1.41912
"RE1","S107","PWRBIO_A",1,2019,0.574498136215181
"RE1","S107","PWRBIO_A",1,2020,0.589618266887244
"RE1","S107","PWRBIO_A",1,2024,1.41912
"RE1","S107","PWRBIO_A",1,2025,1.41912
"RE1","S107","PWRBIO_A",1,2026,1.37490571159913
"RE1","S107","PWRBIO_A",1,2027,1.41912
"RE1","S107","PWRBIO_A",1,2028,1.41912
"RE1","S107","PWRBIO_A",1,2029,1.41912
"RE1","S107","PWRBIO_A",1,2030,1.41912
"RE1","S107","MINHYD_A",1,2015,10.5759589064383
"RE1","S107","MINHYD_A",1,2016,10.5759589064383
"RE1","S107","MINHYD_A",1,2017,10.5759589064383
"RE1","S107","MINHYD_A",1,2018,10.5759589064383
"RE1","S107","MINHYD_A",1,2019,10.5759589064383
"RE1","S107","MINHYD_A",1,2020,8.78800249726258
"RE1","S107","MINHYD_A",1,2021,8.78800249726258
"RE1","S107","MINHYD_A",1,2022,8.78800249726258
"RE1","S107","MINHYD_A",1,2023,8.78800249726258
"RE1","S107","MINHYD_A",1,2024,10.5759589064383
"RE1","S107","MINHYD_A",1,2025,10.5759589064383
"RE1","S107","MINHYD_A",1,2026,10.5759589064383
"RE1","S107","MINHYD_A",1,2027,10.5759589064383
"RE1","S107","MINHYD_A",1,2028,5.80723996064947
"RE1","S107","MINHYD_A",1,2029,5.80723996064947
"RE1","S107","MINHYD_A",1,2030,5.80723996064947
"RE1","S107","MINHYD_A",1,2031,5.80723996064947
"RE1","S107","MINHYD_A",1,2032,5.80723996064947
"RE1","S107","MINHYD_A",1,2033,4.82547632114218
"RE1","S107","MINHYD_A",1,2034,5.80723996064947
"RE1","S107","MINHYD_A",1,2035,5.72076245405047
"RE1","S107","MINHYD_A",1,2036,5.80723996064947
"RE1","S107","MINHYD_A",1,2037,2.24659648112717
"RE1","S107","MINHYD_A",1,2038,2.24659648112717
"RE1","S107","MINHYD_A",1,2039,2.24659648112717
"RE1","S107","PWRHYD_A",1,2015,8.78800249726258
"RE1","S107","PWRHYD_A",1,2016,8.47565227939181
"RE1","S107","PWRHYD_A",1,2017,8.78800249726258
"RE1","S107","PWRHYD_A",1,2018,8.78800249726258
"RE1","S107","PWRHYD_A",1,2019,8.78800249726258
"RE1","S107","PWRHYD_A",1,2020,8.78800249726258
"RE1","S107","PWRHYD_A",1,2021,8.78800249726258
"RE1","S107","PWRHYD_A",1,2022,8.78800249726258
"RE1","S107","PWRHYD_A",1,2023,8.78800249726258
"RE1","S107","PWRHYD_A",1,2024,8.78800249726258
"RE1","S107","PWRHYD_A",1,2025,8.78800249726258
"RE1","S107","PWRHYD_A",1,2026,8.78800249726258
"RE1","S107","PWRHYD_A",1,2027,8.78800249726258
"RE1","S107","PWRHYD_A",1,2028,4.82547632114218
"RE1","S107","PWRHYD_A",1,2029,4.82547632114218
"RE1","S107","PWRHYD_A",1,2030,4.82547632114218
"RE1","S107","PWRHYD_A",1,2031,4.82547632114218
"RE1","S107","PWRHYD_A",1,2032,4.82547632114218
"RE1","S107","PWRHYD_A",1,2033,4.82547632114218
"RE1","S107","PWRHYD_A",1,2034,4.82547632114218
"RE1","S107","PWRHYD_A",1,2035,4.82547632114218
"RE1","S107","PWRHYD_A",1,2036,4.82547632114218
"RE1","S107","PWRHYD_A",1,2037,1.86679010963894
"RE1","S107","PWRHYD_A",1,2038,1.86679010963894
"RE1","S107","PWRHYD_A",1,2039,1.86679010963894
"RE1","S107","MINGEO_A",1,2015,29.3080955508288
"RE1","S107","MINGEO_A",1,2016,31.3978468760044
"RE1","S107","MINGEO_A",1,2017,32.473764073597
"RE1","S107","MINGEO_A",1,2018,35.6987276646182
"RE1","S107","MINGEO_A",1,2019,39.9642053347221
"RE1","S107","MINGEO_A",1,2020,43.1397142946094
"RE1","S107","MINGEO_A",1,2021,46.7116290364544
"RE1","S107","MINGEO_A",1,2022,49.7425350798497
"RE1","S107","MINGEO_A",1,2023,52.9796621233189
"RE1","S107","MINGEO_A",1,2024,52.9796621233189
"RE1","S107","MINGEO_A",1,2025,52.9796621233189
"RE1","S107","MINGEO_A",1,2026,63.1764126232702
"RE1","S107","MINGEO_A",1,2027,68.0597146669619
"RE1","S107","MINGEO_A",1,2028,76.7802393320748
"RE1","S107","MINGEO_A",1,2029,82.329400049451
"RE1","S107","MINGEO_A",1,2030,88.2433107083855
"RE1","S107","MINGEO_A",1,2031,94.46518020126
"RE1","S107","MINGEO_A",1,2032,101.790262614124
"RE1","S107","MINGEO_A",1,2033,109.662788473235
"RE1","S107","MINGEO_A",1,2034,118.119119916581
"RE1","S107","MINGEO_A",1,2035,130.155420591244
"RE1","S107","MINGEO_A",1,2036,140.709158637134
"RE1","S107","MINGEO_A",1,2037,154.35859369092
"RE1","S107","MINGEO_A",1,2038,166.004159952388
"RE1","S107","MINGEO_A",1,2039,178.49907654324
"RE1","S107","MINGEO_A",1,2040,190.67290974666
"RE1","S107","MINGEO_A",1,2041,201.03698450061
"RE1","S107","MINGEO_A",1,2042,199.961067303017
"RE1","S107","MINGEO_A",1,2043,196.736103711996
"RE1","S107","MINGEO_A",1,2044,192.470626041892
"RE1","S107","MINGEO_A",1,2045,189.295117082005
"RE1","S107","MINGEO_A",1,2046,184.426849574035
"RE1","S107","MINGEO_A",1,2047,181.315719690754
"RE1","S107","MINGEO_A",1,2048,179.455169253295
"RE1","S107","MINGEO_A",1,2049,179.455169253295
"RE1","S107","MINGEO_A",1,2050,179.455169253295
"RE1","S107","PWRGEO_A",1,2015,23.446476440663
"RE1","S107","PWRGEO_A",1,2016,25.1182775008035
"RE1","S107","PWRGEO_A",1,2017,25.9790112588776
"RE1","S107","PWRGEO_A",1,2018,28.5589821316945
"RE1","S107","PWRGEO_A",1,2019,31.9713642677777
"RE1","S107","PWRGEO_A",1,2020,34.5117714356875
"RE1","S107","PWRGEO_A",1,2021,37.3693032291635
"RE1","S107","PWRGEO_A",1,2022,39.7940280638798
"RE1","S107","PWRGEO_A",1,2023,42.3837296986551
"RE1","S107","PWRGEO_A",1,2024,42.3837296986551
"RE1","S107","PWRGEO_A",1,2025,42.3837296986551
"RE1","S107","PWRGEO_A",1,2026,50.5411300986162
"RE1","S107","PWRGEO_A",1,2027,54.4477717335695
"RE1","S107","PWRGEO_A",1,2028,61.4241914656598
"RE1","S107","PWRGEO_A",1,2029,65.8635200395608
"RE1","S107","PWRGEO_A",1,2030,70.5946485667084
"RE1","S107","PWRGEO_A",1,2031,75.572144161008
"RE1","S107","PWRGEO_A",1,2032,81.4322100912992
"RE1","S107","PWRGEO_A",1,2033,87.7302307785881
"RE1","S107","PWRGEO_A",1,2034,94.4952959332652
"RE1","S107","PWRGEO_A",1,2035,104.124336472996
"RE1","S107","PWRGEO_A",1,2036,112.567326909707
"RE1","S107","PWRGEO_A",1,2037,123.486874952736
"RE1","S107","PWRGEO_A",1,2038,132.80332796191
"RE1","S107","PWRGEO_A",1,2039,142.799261234592
"RE1","S107","PWRGEO_A",1,2040,152.538327797328
"RE1","S107","PWRGEO_A",1,2041,160.829587600488
"RE1","S107","PWRGEO_A",1,2042,159.968853842414
"RE1","S107","PWRGEO_A",1,2043,157.388882969597
"RE1","S107","PWRGEO_A",1,2044,153.976500833513
"RE1","S107","PWRGEO_A",1,2045,151.436093665604
"RE1","S107","PWRGEO_A",1,2046,147.541479659228
"RE1","S107","PWRGEO_A",1,2047,145.052575752603
"RE1","S107","PWRGEO_A",1,2048,143.564135402636
"RE1","S107","PWRGEO_A",1,2049,143.564135402636
"RE1","S107","PWRGEO_A",1,2050,143.564135402636
"RE1","S108","MINCOA_A",1,2016,6.16617793556503
"RE1","S108","MINCOA_A",1,2017,8.60445232268152
"RE1","S108","MINCOA_A",1,2018,10.0992173179094
"RE1","S108","MINCOA_A",1,2019,10.0992173179094
"RE1","S108","MINCOA_A",1,2020,10.0992173179094
"RE1","S108","MINCOA_A",1,2021,10.0992173179094
"RE1","S108","MINCOA_A",1,2022,10.0992173179094
"RE1","S108","MINCOA_A",1,2023,10.0992173179094
"RE1","S108","MINCOA_A",1,2024,10.0992173179094
"RE1","S108","MINCOA_A",1,2025,10.0992173179094
"RE1","S108","MINCOA_A",1,2026,10.0992173179094
"RE1","S108","MINCOA_A",1,2027,10.0992173179094
"RE1","S108","MINCOA_A",1,2028,10.0992173179094
"RE1","S108","MINCOA_A",1,2029,10.0992173179094
"RE1","S108","MINCOA_A",1,2030,10.0992173179094
"RE1","S108","MINCOA_A",1,2031,10.0992173179094
"RE1","S108","MINCOA_A",1,2032,10.0992173179094
"RE1","S108","MINCOA_A",1,2033,10.0992173179094
"RE1","S108","MINCOA_A",1,2034,10.0992173179094
"RE1","S108","MINCOA_A",1,2035,10.0992173179094
"RE1","S108","MINCOA_A",1,2036,10.0992173179094
"RE1","S108","MINCOA_A",1,2037,10.0992173179094
"RE1","S108","MINCOA_A",1,2038,10.0992173179094
"RE1","S108","MINCOA_A",1,2039,10.0992173179094
"RE1","S108","MINCOA_A",1,2040,10.0992173179094
"RE1","S108","MINCOA_A",1,2041,10.0992173179094
"RE1","S108","MINCOA_A",1,2042,27.6312129983229
"RE1","S108","MINCOA_A",1,2043,27.4608849368408
"RE1","S108","MINCOA_A",1,2044,27.6993357329629
"RE1","S108","MINCOA_A",1,2045,27.6993357329629
"RE1","S108","MINCOA_A",1,2046,27.6993357329629
"RE1","S108","MINCOA_A",1,2047,27.6993357329629
"RE1","S108","MINCOA_A",1,2048,27.6993357329629
"RE1","S108","MINCOA_A",1,2049,27.6993357329629
"RE1","S108","MINCOA_A",1,2050,27.6993357329629
"RE1","S108","MINOIL_A",1,2015,9.88735288780001
"RE1","S108","MINOIL_A",1,2016,8.22530257299569
"RE1","S108","MINOIL_A",1,2017,12.6212505667526
"RE1","S108","MINOIL_A",1,2018,12.7454249466232
"RE1","S108","MINOIL_A",1,2019,12.1836874777798
"RE1","S108","MINOIL_A",1,2020,13.3001626267219
"RE1","S108","MINNGS_A",1,2015,2.8718577154873
"RE1","S108","MINNGS_A",1,2016,2.8718577154873
"RE1","S108","MINNGS_A",1,2017,2.69117741739492
"RE1","S108","MINNGS_A",1,2018,2.8718577154873
"RE1","S108","MINNGS_A",1,2019,2.8718577154873
"RE1","S108","MINNGS_A",1,2020,3.77051233233949
"RE1","S108","MINNGS_A",1,2021,10.8454990222311
"RE1","S108","MINNGS_A",1,2022,11.0073655636468
"RE1","S108","MINNGS_A",1,2023,11.1056796887222
"RE1","S108","MINNGS_A",1,2024,11.1093486307803
"RE1","S108","MINNGS_A",1,2025,11.1132611251134
"RE1","S108","MINNGS_A",1,2026,4.10176242400037
"RE1","S108","MINNGS_A",1,2027,1.50163869522559
"RE1","S108","MINNGS_A",1,2028,1.05997503558403
"RE1","S108","MINNGS_A",1,2029,1.8474926189756
"RE1","S108","MINNGS_A",1,2030,1.35646673144327
"RE1","S108","MINNGS_A",1,2031,3.78333433159056
"RE1","S108","MINNGS_A",1,2032,4.75522577248279
"RE1","S108","MINNGS_A",1,2033,5.79975197293018
"RE1","S108","MINNGS_A",1,2034,6.92173745895058
"RE1","S108","MINNGS_A",1,2035,8.5187130213235
"RE1","S108","MINNGS_A",1,2036,9.81460328244067
"RE1","S108","MINNGS_A",1,2037,9.55417264973376
"RE1","S108","MINNGS_A",1,2038,10.7812105237768
"RE1","S108","MINNGS_A",1,2039,7.73943446708879
"RE1","S108","MINNGS_A",1,2040,2.15738486481749
"RE1","S108","MINNGS_A",1,2041,2.69798000876328
"RE1","S108","MINNGS_A",1,2044,15.5780287753518
"RE1","S108","MINNGS_A",1,2045,50.3890032663109
"RE1","S108","MINNGS_A",1,2046,91.2793679884696
"RE1","S108","MINNGS_A",1,2047,133.599278016917
"RE1","S108","MINNGS_A",1,2048,179.360322016195
"RE1","S108","MINNGS_A",1,2049,233.414094061267
"RE1","S108","MINNGS_A",1,2050,296.727480006549
"RE1","S108","PWRCOA_A",1,2016,2.28376960576483
"RE1","S108","PWRCOA_A",1,2017,3.18683419358575
"RE1","S108","PWRCOA_A",1,2018,3.74045085848497
"RE1","S108","PWRCOA_A",1,2019,3.74045085848497
"RE1","S108","PWRCOA_A",1,2020,3.74045085848497
"RE1","S108","PWRCOA_A",1,2021,3.74045085848497
"RE1","S108","PWRCOA_A",1,2022,3.74045085848497
"RE1","S108","PWRCOA_A",1,2023,3.74045085848497
"RE1","S108","PWRCOA_A",1,2024,3.74045085848497
"RE1","S108","PWRCOA_A",1,2025,3.74045085848497
"RE1","S108","PWRCOA_A",1,2026,3.74045085848497
"RE1","S108","PWRCOA_A",1,2027,3.74045085848497
"RE1","S108","PWRCOA_A",1,2028,3.74045085848497
"RE1","S108","PWRCOA_A",1,2029,3.74045085848497
"RE1","S108","PWRCOA_A",1,2030,3.74045085848497
"RE1","S108","PWRCOA_A",1,2031,3.74045085848497
"RE1","S108","PWRCOA_A",1,2032,3.74045085848497
"RE1","S108","PWRCOA_A",1,2033,3.74045085848497
"RE1","S108","PWRCOA_A",1,2034,3.74045085848497
"RE1","S108","PWRCOA_A",1,2035,3.74045085848497
"RE1","S108","PWRCOA_A",1,2036,3.74045085848497
"RE1","S108","PWRCOA_A",1,2037,3.74045085848497
"RE1","S108","PWRCOA_A",1,2038,3.74045085848497
"RE1","S108","PWRCOA_A",1,2039,3.74045085848497
"RE1","S108","PWRCOA_A",1,2040,3.74045085848497
"RE1","S108","PWRCOA_A",1,2041,3.74045085848497
"RE1","S108","PWRCOA_A",1,2042,10.2337825919714
"RE1","S108","PWRCOA_A",1,2043,10.1706981247559
"RE1","S108","PWRCOA_A",1,2044,10.2590132344307
"RE1","S108","PWRCOA_A",1,2045,10.2590132344307
"RE1","S108","PWRCOA_A",1,2046,10.2590132344307
"RE1","S108","PWRCOA_A",1,2047,10.2590132344307
"RE1","S108","PWRCOA_A",1,2048,10.2590132344307
"RE1","S108","PWRCOA_A",1,2049,10.2590132344307
"RE1","S108","PWRCOA_A",1,2050,10.2590132344307
"RE1","S108","PWROHC_A",1,2015,3.45711639433567
"RE1","S108","PWROHC_A",1,2016,2.87597992062786
"RE1","S108","PWROHC_A",1,2017,4.41302467368973
"RE1","S108","PWROHC_A",1,2018,4.4564422890291
"RE1","S108","PWROHC_A",1,2019,4.26003058663628
"RE1","S108","PWROHC_A",1,2020,4.65040651283981
"RE1","S108","PWRNGS001_A",1,2015,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2016,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2017,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2018,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2019,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2020,1.29383529682448
"RE1","S108","PWRNGS001_A",1,2021,5.21418222222648
"RE1","S108","PWRNGS001_A",1,2022,5.29200267483019
